"","pairs","res","tiplab","Lineage_Name","jackknife"
"1270","Spizella_arborea-SPIARB01",0.454230973618438,"Spizella_arborea","SPIARB01",0.905391769336461
"1271","Spizella_passerina-SEIAUR01",0.416061839726192,"Spizella_passerina","SEIAUR01",0.833384811677433
"1272","Spizella_passerina-SIAMEX01",0.496990982725426,"Spizella_passerina","SIAMEX01",0.992457606894732
"1273","Spizella_passerina-SPIPAS01",0.458897919069064,"Spizella_passerina","SPIPAS01",0.917184908848867
"1274","Spizella_passerina-SPIPAS02",0.45862812411647,"Spizella_passerina","SPIPAS02",0.916621083513405
"1275","Spizella_passerina-WW3",0.455403061399704,"Spizella_passerina","WW3",0.912105236686671
"1276","Stachyris_nigriceps-STANIG01",0.57315954305794,"Stachyris_nigriceps","STANIG01",1.14987483655591
"1277","Stachyris_pyrrhops-GRW04",0.54824954873343,"Stachyris_pyrrhops","GRW04",1.09547063945149
"1278","Stephanophorus_diadematus-PADOM09",0.428868093455679,"Stephanophorus_diadematus","PADOM09",0.858696576203215
"1279","Stigmatopelia_senegalensis-SPISEN01",1.62539428758799,"Stigmatopelia_senegalensis","SPISEN01",3.25652802277
"1280","Stigmatopelia_senegalensis-SPISEN02",1.62791467980808,"Stigmatopelia_senegalensis","SPISEN02",3.26113734106957
"1281","Stiphrornis_erythrothorax-GRW09",0.446618717861155,"Stiphrornis_erythrothorax","GRW09",0.893506263242216
"1282","Stiphrornis_erythrothorax-SYBOR09",0.463287167035976,"Stiphrornis_erythrothorax","SYBOR09",0.926879892263173
"1283","Stizorhina_fraseri-GRW09",0.449332086699473,"Stizorhina_fraseri","GRW09",0.89860019147693
"1284","Streptopelia_orientalis-STRORI01",1.58838820380718,"Streptopelia_orientalis","STRORI01",3.18398848849802
"1285","Streptopelia_turtur-GRW02",1.71181963388054,"Streptopelia_turtur","GRW02",3.42549354656467
"1286","Streptopelia_turtur-RTSR1",1.70346529394053,"Streptopelia_turtur","RTSR1",3.40878631820033
"1287","Streptopelia_turtur-STRTUR01",1.62774963608314,"Streptopelia_turtur","STRTUR01",3.26096823599391
"1288","Streptopelia_turtur-STRTUR02",1.58743542266639,"Streptopelia_turtur","STRTUR02",3.18230149858755
"1289","Streptopelia_turtur-STRTUR03",1.58758733665278,"Streptopelia_turtur","STRTUR03",3.18255895460788
"1290","Streptopelia_turtur-STRTUR04",1.58838821501312,"Streptopelia_turtur","STRTUR04",3.18398854163343
"1291","Streptoprocne_rutila-TROAED18",1.61363657849795,"Streptoprocne_rutila","TROAED18",3.23484599514495
"1292","Strix_aluco-STAL2",1.60391462953689,"Strix_aluco","STAL2",3.21708948744526
"1293","Strix_occidentalis-STOCC01",1.60423423572814,"Strix_occidentalis","STOCC01",3.21772242516727
"1294","Strix_occidentalis-STOCC02",1.60443740044178,"Strix_occidentalis","STOCC02",3.21913965905651
"1295","Strix_occidentalis-STVAR01",1.59374747044559,"Strix_occidentalis","STVAR01",3.19444045144564
"1296","Strix_uralensis-PLAMIN01",1.61191421498121,"Strix_uralensis","PLAMIN01",3.23344213745031
