"","pairs","res","tiplab","Lineage_Name","jackknife"
"537","Dendroica_striata-CB1",0.489290820736297,"Dendroica_striata","CB1",0.974657666836947
"538","Dendroica_striata-CNEORN01",0.480938094905399,"Dendroica_striata","CNEORN01",0.958527955227737
"539","Dendroica_striata-COLBF21",0.502460079306703,"Dendroica_striata","COLBF21",1.00111362154576
"540","Dendroica_striata-TUMIG12",0.499003326553972,"Dendroica_striata","TUMIG12",0.994822021506479
"541","Dichrozona_cincta-THAMAE01",0.931801653078822,"Dichrozona_cincta","THAMAE01",1.86703114837087
"542","Dicrurus_adsimilis-GRW09",0.765060270395364,"Dicrurus_adsimilis","GRW09",1.53389819397535
"543","Diglossa_brunneiventris-CATANA01",0.44599103156191,"Diglossa_brunneiventris","CATANA01",0.892434424749695
"544","Diglossa_brunneiventris-TROAED06",0.512943690519434,"Diglossa_brunneiventris","TROAED06",1.02342956487837
"545","Diglossa_brunneiventris-ZOCAP17",0.446868712881539,"Diglossa_brunneiventris","ZOCAP17",0.894428823040698
"546","Diglossa_caerulescens-BAEBIC02",0.459791808192145,"Diglossa_caerulescens","BAEBIC02",0.920966977294256
"547","Diglossa_caerulescens-DIGLAF01",0.457708212534224,"Diglossa_caerulescens","DIGLAF01",0.913959583776091
"548","Diglossa_cyanea-DIGCYA01",0.448757655336332,"Diglossa_cyanea","DIGCYA01",0.898368699133357
"549","Diglossa_cyanea-DIGCYA02",0.462717411038254,"Diglossa_cyanea","DIGCYA02",0.926258216413771
"550","Diglossa_cyanea-DIGCYA03",0.448817124534858,"Diglossa_cyanea","DIGCYA03",0.898526993873816
"551","Diglossa_cyanea-DIGLAF01",0.457708212534224,"Diglossa_cyanea","DIGLAF01",0.913959583775977
"552","Diglossa_cyanea-TROAED15",0.453661762987873,"Diglossa_cyanea","TROAED15",0.907355074097268
"553","Diglossa_cyanea-TROAED20",0.503464317778332,"Diglossa_cyanea","TROAED20",1.00487237829225
"554","Diglossa_humeralis-MYFUM01",0.508064217484127,"Diglossa_humeralis","MYFUM01",1.01522295783388
"555","Diglossa_lafresnayii-DIGLAF01",0.45770725132869,"Diglossa_lafresnayii","DIGLAF01",0.913957516946653
"556","Diuca_diuca-DIUDIU05",0.475848736499381,"Diuca_diuca","DIUDIU05",0.95232755019299
"557","Diuca_diuca-DIUDIU11",0.511999309860744,"Diuca_diuca","DIUDIU11",1.02181172698147
"558","Diuca_diuca-DIUDIU12",0.449454449168058,"Diuca_diuca","DIUDIU12",0.90018845484974
"559","Dolichonyx_oryzivorus-DENPET03",0.442335602427739,"Dolichonyx_oryzivorus","DENPET03",0.885156667486854
"560","Dolichonyx_oryzivorus-ICTLEU01",0.456668961277428,"Dolichonyx_oryzivorus","ICTLEU01",0.913696440726881
"561","Dolichonyx_oryzivorus-PADOM09",0.435785952668533,"Dolichonyx_oryzivorus","PADOM09",0.872533579394599
"562","Dolichonyx_oryzivorus-PADOM11",0.456619899083242,"Dolichonyx_oryzivorus","PADOM11",0.915381244131368
"563","Dolichonyx_oryzivorus-PADOM17",0.451317316301465,"Dolichonyx_oryzivorus","PADOM17",0.904168896951433
"564","Dolichonyx_oryzivorus-SEIAUR01",0.422881348675768,"Dolichonyx_oryzivorus","SEIAUR01",0.845828348363966
"565","Drymophila_caudata-SPMAG08",0.944708728760065,"Drymophila_caudata","SPMAG08",1.89349831981735
"566","Drymophila_caudata-TROAED02",1.06369703848425,"Drymophila_caudata","TROAED02",2.13017899131228
"567","Dumetella_carolinensis-DENPET03",0.46704463538135,"Dumetella_carolinensis","DENPET03",0.936240521332365
"568","Dumetella_carolinensis-DUMCAR01",0.50243982789355,"Dumetella_carolinensis","DUMCAR01",1.00534153101671
"569","Dumetella_carolinensis-DUMCAR02",0.508605836533596,"Dumetella_carolinensis","DUMCAR02",1.0177976024172
"570","Dumetella_carolinensis-GEOTRI09",0.466154321101311,"Dumetella_carolinensis","GEOTRI09",0.937273350036548
"571","Dumetella_carolinensis-MAFUS02",0.508559522856452,"Dumetella_carolinensis","MAFUS02",1.0201016500971
"572","Dumetella_carolinensis-PADOM11",0.478962342061366,"Dumetella_carolinensis","PADOM11",0.961816020719994
"573","Dysithamnus_mentalis-ANAPAR01",1.01637809608958,"Dysithamnus_mentalis","ANAPAR01",2.0337820595505
"574","Dysithamnus_mentalis-DYSMEN03",0.949318353577804,"Dysithamnus_mentalis","DYSMEN03",1.90352017301052
"575","Dysithamnus_mentalis-DYSMEN04",0.947962235384353,"Dysithamnus_mentalis","DYSMEN04",1.90016761110655
"576","Dysithamnus_mentalis-DYSMEN05",0.946034210383748,"Dysithamnus_mentalis","DYSMEN05",1.89639565301945
"577","Dysithamnus_mentalis-TROAED22",0.952565272398298,"Dysithamnus_mentalis","TROAED22",1.90960598666675
"578","Elaenia_albiceps-DIUDIU11",1.06120765238147,"Elaenia_albiceps","DIUDIU11",2.12641463069122
"579","Elaenia_albiceps-ELAALB01",1.0066267695781,"Elaenia_albiceps","ELAALB01",2.01554068866699
"580","Elaenia_albiceps-ELAALB02",1.05729851043989,"Elaenia_albiceps","ELAALB02",2.11884657262908
"581","Elaenia_albiceps-ELAALB05",1.06079632182402,"Elaenia_albiceps","ELAALB05",2.12566451053635
"582","Elaenia_albiceps-GEOTRI02",0.981365500309631,"Elaenia_albiceps","GEOTRI02",1.96687934719694
"583","Elaenia_albiceps-MYISWA01",0.980942324421439,"Elaenia_albiceps","MYISWA01",1.96349892585545
"584","Elaenia_albiceps-PADOM09",0.965021750391179,"Elaenia_albiceps","PADOM09",1.9315913801106
"585","Elaenia_albiceps-PHPAT01",0.95122105721229,"Elaenia_albiceps","PHPAT01",1.907574251499
"586","Elaenia_albiceps-ZOLPYR01",1.05074069692815,"Elaenia_albiceps","ZOLPYR01",2.10512838446812
"587","Elaenia_chiriquensis-MYISWA01",0.980939959002819,"Elaenia_chiriquensis","MYISWA01",1.96350330370183
"588","Elaenia_cristata-PADOM09",0.965023147880278,"Elaenia_cristata","PADOM09",1.93159516888659
"589","Elaenia_martinica-GRW06",0.962253214752819,"Elaenia_martinica","GRW06",1.92806150730917
"590","Elaenia_martinica-ICTCAY01",0.98303182295093,"Elaenia_martinica","ICTCAY01",1.97035359005758
"591","Elaenia_martinica-PADOM09",0.965021750391179,"Elaenia_martinica","PADOM09",1.93159138011083
"592","Elaenia_martinica-PADOM11",0.965484139374041,"Elaenia_martinica","PADOM11",1.93495794182081
"593","Elaenia_pallatangae-TROAED20",0.98930154403321,"Elaenia_pallatangae","TROAED20",1.97927482142586
"594","Elaenia_parvirostris-LEPCOR03",0.980309127869311,"Elaenia_parvirostris","LEPCOR03",1.96266583163651
"595","Emberiza_cia-SGS1",0.435912100642308,"Emberiza_cia","SGS1",0.871983027679903
"596","Emberiza_cirlus-CCF2",0.475874644467568,"Emberiza_cirlus","CCF2",0.951226413442328
"597","Emberiza_cirlus-EMCIR01",0.458884455390276,"Emberiza_cirlus","EMCIR01",0.917435600871727
"598","Emberiza_cirlus-GRW11",0.439633976037564,"Emberiza_cirlus","GRW11",0.879990625036385
"599","Emberiza_cirlus-HIRUS07",0.507752248012096,"Emberiza_cirlus","HIRUS07",1.01249644602467
