"","pairs","res","tiplab","Lineage_Name","jackknife"
"1466","Sylvia_melanocephala-LK06",0.487647057226485,"Sylvia_melanocephala","LK06",0.974778865385247
"1467","Sylvia_melanocephala-REB11",0.462773526425619,"Sylvia_melanocephala","REB11",0.926917215720096
"1468","Sylvia_melanocephala-SFC8",0.461412263236046,"Sylvia_melanocephala","SFC8",0.922999280759086
"1469","Sylvia_melanocephala-SGS1",0.484006587182222,"Sylvia_melanocephala","SGS1",0.967724704811303
"1470","Sylvia_nisoria-GRW11",0.481061183516557,"Sylvia_nisoria","GRW11",0.961593433723806
"1471","Sylvia_nisoria-SYNIS1",0.433493945920206,"Sylvia_nisoria","SYNIS1",0.869278991297392
"1472","Sylvia_nisoria-SYNIS2",0.431560919524103,"Sylvia_nisoria","SYNIS2",0.865369806266699
"1473","Sylvia_undata-SGS1",0.484023106452105,"Sylvia_undata","SGS1",0.967745991370066
"1474","Synallaxis_azarae-PHEMEL02",1.02207709055244,"Synallaxis_azarae","PHEMEL02",2.04595082697142
"1475","Synallaxis_azarae-TROAED20",1.00741521955014,"Synallaxis_azarae","TROAED20",2.01717451622517
"1476","Syndactyla_rufosuperciliata-TROAED02",1.05193540036837,"Syndactyla_rufosuperciliata","TROAED02",2.1060891725383
"1477","Tachycineta_bicolor-BT7",0.484695404187283,"Tachycineta_bicolor","BT7",0.968515322243661
"1478","Tachycineta_bicolor-CATUST05",0.489582071551935,"Tachycineta_bicolor","CATUST05",0.978241374827576
"1479","Tachycineta_bicolor-CB1",0.475494654791389,"Tachycineta_bicolor","CB1",0.950895937904306
"1480","Tachycineta_bicolor-SEIAUR01",0.489751599104334,"Tachycineta_bicolor","SEIAUR01",0.978380522321913
"1481","Tachycineta_meyeni-PROSUB01",0.422334807370958,"Tachycineta_meyeni","PROSUB01",0.847930167887284
"1482","Tachycineta_thalassina-TABI10",0.422248369866487,"Tachycineta_thalassina","TABI10",0.847779216833146
"1483","Tachyphonus_cristatus-TACCRI01",0.327448624515946,"Tachyphonus_cristatus","TACCRI01",0.656396726379057
"1484","Tachyphonus_rufus-BAFLA04",0.341186420404456,"Tachyphonus_rufus","BAFLA04",0.684620981704029
"1485","Tachyphonus_rufus-PADOM11",0.338725672633871,"Tachyphonus_rufus","PADOM11",0.678614819559812
"1486","Tachyphonus_rufus-TACRUB02",0.33045550266332,"Tachyphonus_rufus","TACRUB02",0.662927049221366
"1487","Tachyphonus_rufus-TACRUB03",0.330442123579853,"Tachyphonus_rufus","TACRUB03",0.66293587177779
"1488","Tangara_argyrofenges-TANICT01",0.32413957601542,"Tangara_argyrofenges","TANICT01",0.648999008342685
"1489","Tangara_cayana-BAFLA04",0.344969841583154,"Tangara_cayana","BAFLA04",0.691278352035397
"1490","Tangara_chilensis-TANCHI01",0.325661672767825,"Tangara_chilensis","TANCHI01",0.652573631876862
"1491","Tangara_chilensis-TANCHI02",0.325218346995695,"Tangara_chilensis","TANCHI02",0.65158563718694
"1492","Tangara_cyanicollis-TANCYA01",0.324678660842792,"Tangara_cyanicollis","TANCYA01",0.65001762916927
"1493","Tangara_cyanicollis-TANCYA02",0.325833055401226,"Tangara_cyanicollis","TANCYA02",0.652773626308431
"1494","Tangara_gyrola-TASCH01",0.322631850964907,"Tangara_gyrola","TASCH01",0.645958561494467
"1495","Tangara_labradorides-CYCYAN01",0.329887062167596,"Tangara_labradorides","CYCYAN01",0.661455674905937
